cell,lon,lat,FG
728331,102.625,-36.375,31
728338,104.375,-36.375,31
726902,105.375,-36.125,31
724008,101.875,-35.625,31
718276,108.875,-34.625,31
739850,102.375,-38.375,31
729795,108.625,-36.625,31
729800,109.875,-36.625,31
578535,93.625,-10.375,32
584291,92.625,-11.375,32
581414,93.375,-10.875,32
585733,93.125,-11.625,32
584293,93.125,-11.375,32
585731,92.625,-11.625,32
582851,92.625,-11.125,32
582854,93.375,-11.125,32
582850,92.375,-11.125,32
585734,93.375,-11.625,32
584294,93.375,-11.375,32
579974,93.375,-10.625,32
575656,93.875,-9.875,32
588610,92.375,-12.125,32
585730,92.375,-11.625,32
585732,92.875,-11.625,32
587173,93.125,-11.875,32
577095,93.625,-10.125,32
